log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,engine_load_pct,seatbelt,proximity_alert,fault_codes,weather,ground_condition,shift
161,EXC002,OP010,2024-01-04 08:00:00,4852.8,1224,202.0,8.9,6.02,21,90,12.7,18.8,107.2,69.6,fastened,1,NONE,Cloudy,Muddy,night
162,EXC002,OP008,2024-01-04 08:30:00,709.1,761,216.9,33.5,12.94,41,16,17.5,21.4,47.0,57.1,fastened,0,NONE,Cloudy,Muddy,night
163,EXC002,OP010,2024-01-04 09:00:00,2420.5,726,274.4,25.6,17.4,62,75,13.1,13.0,103.0,52.6,fastened,0,NONE,Cloudy,Wet,day
164,EXC004,OP004,2024-01-04 09:30:00,6741.2,867,136.1,17.3,5.31,69,81,2.4,20.8,80.0,94.5,fastened,1,NONE,Windy,Muddy,day
165,EXC002,OP002,2024-01-04 10:00:00,10751.4,2389,158.3,68.9,11.35,79,46,9.0,16.9,106.2,55.5,fastened,1,NONE,Windy,Frozen,night
166,EXC003,OP008,2024-01-04 10:30:00,7385.5,2291,306.0,42.6,6.98,14,77,7.3,12.5,61.6,76.3,fastened,0,NONE,Rainy,Muddy,day
167,EXC001,OP006,2024-01-04 11:00:00,4705.9,2277,306.3,14.0,9.42,53,42,7.2,20.1,85.2,76.3,fastened,0,NONE,Rainy,Wet,day
168,EXC002,OP005,2024-01-04 11:30:00,10000.0,874,278.0,36.1,1.96,74,56,14.1,10.3,73.5,73.4,fastened,0,NONE,Cloudy,Dry,day
169,EXC001,OP003,2024-01-04 12:00:00,5440.4,1263,137.1,18.3,4.08,35,13,10.5,9.1,108.2,81.7,fastened,0,NONE,Sunny,Muddy,day
170,EXC004,OP001,2024-01-04 12:30:00,3192.6,2043,230.9,61.9,14.4,30,24,13.2,15.8,34.8,75.3,fastened,0,P0217,Cloudy,Muddy,night
171,EXC005,OP002,2024-01-04 13:00:00,1052.9,2221,198.1,45.6,6.54,59,21,13.4,16.5,34.7,89.3,fastened,0,NONE,Rainy,Dry,night
172,EXC002,OP007,2024-01-04 13:30:00,9959.8,906,117.8,93.7,0.52,79,12,12.4,7.8,99.1,41.5,fastened,0,NONE,Sunny,Dry,day
173,EXC005,OP003,2024-01-04 14:00:00,7430.1,2041,116.6,62.8,6.11,40,47,13.6,10.5,34.3,44.3,fastened,0,P0217,Sunny,Dry,day
174,EXC003,OP010,2024-01-04 14:30:00,7011.8,1282,288.5,77.7,12.22,37,38,3.9,4.7,102.6,72.1,fastened,0,P0100,Sunny,Muddy,night
175,EXC005,OP005,2024-01-04 15:00:00,8676.0,875,119.9,36.8,17.5,6,38,1.8,2.6,37.5,63.2,fastened,0,P0217,Sunny,Wet,night
176,EXC002,OP001,2024-01-04 15:30:00,7300.0,851,159.7,76.7,15.45,22,10,2.9,7.7,39.0,52.3,unfastened,0,P0217,Cloudy,Wet,night
177,EXC005,OP007,2024-01-04 16:00:00,4271.3,2048,133.2,74.8,13.75,7,96,14.6,10.8,56.5,60.5,fastened,0,NONE,Rainy,Frozen,night
178,EXC001,OP007,2024-01-04 16:30:00,7449.2,1451,226.5,99.1,16.76,82,114,17.2,3.5,88.1,77.7,fastened,0,NONE,Cloudy,Muddy,day
179,EXC002,OP002,2024-01-04 17:00:00,1766.5,671,307.4979024498542,67.8,12.04,83,91,16.9,3.6,76.2,89.5,fastened,0,P0100,Sunny,Dry,day
180,EXC002,OP009,2024-01-04 17:30:00,3624.5,1255,158.3,92.0,9.59,64,28,0.2,2.7,102.7,50.5,fastened,0,NONE,Sunny,Wet,night
181,EXC001,OP008,2024-01-04 18:00:00,6494.0,770,272.1,87.4,9.94,19,96,17.9,19.3,80.4,57.0,fastened,0,NONE,Rainy,Wet,day
182,EXC005,OP006,2024-01-04 18:30:00,922.9,2385,138.5,92.3,17.02,41,39,16.0,15.3,77.7,48.1,fastened,0,NONE,Cloudy,Frozen,night
183,EXC002,OP002,2024-01-04 19:00:00,9879.2,990,178.5,59.5,0.54,1,43,3.6,3.2,102.88700328181073,97.8,fastened,0,NONE,Sunny,Muddy,day
184,EXC003,OP005,2024-01-04 19:30:00,631.2,1299,153.4,26.3,9.52,86,97,10.0,14.5,62.5,41.2,fastened,1,NONE,Cloudy,Dry,night
185,EXC001,OP010,2024-01-04 20:00:00,4531.2,2085,200.0,60.6,13.96,4,33,17.7,10.7,81.1,49.1,fastened,1,NONE,Cloudy,Wet,day
186,EXC004,OP003,2024-01-04 20:30:00,5507.3,690,315.8,92.6,1.17,54,119,8.5,12.4,107.8,62.3,fastened,0,NONE,Cloudy,Muddy,night
187,EXC001,OP010,2024-01-04 21:00:00,8200.4,750,262.1,97.4,14.91,82,104,17.2,18.2,107.8,51.5,fastened,0,NONE,Sunny,Wet,night
188,EXC002,OP002,2024-01-04 21:30:00,1942.9,1536,145.3,94.9,15.27,52,78,9.8,10.5,38.9,79.5,fastened,0,NONE,Cloudy,Wet,night
189,EXC005,OP007,2024-01-04 22:00:00,9874.3,600,312.6,46.9,9.66,60,65,6.2,6.3,66.4,41.3,fastened,1,NONE,Sunny,Frozen,day
190,EXC005,OP004,2024-01-04 22:30:00,5170.7,2232,249.9,81.4,15.0,32,37,2.9,17.2,77.4,69.9,fastened,1,P0217,Rainy,Dry,day
191,EXC001,OP001,2024-01-04 23:00:00,3088.7,777,199.9,51.4,3.0,74,81,1.9,3.5,105.39861084583289,51.4,fastened,0,NONE,Cloudy,Wet,night
192,EXC004,OP007,2024-01-04 23:30:00,1270.2,1265,301.6,70.7,17.0,75,59,12.7,20.3,54.0,76.7,fastened,0,NONE,Rainy,Muddy,day
193,EXC004,OP005,2024-01-05 00:00:00,11111.2,1254,267.8,46.0,1.35,36,81,5.9,20.7,108.6,46.8,fastened,1,P0217,Windy,Frozen,night
194,EXC005,OP004,2024-01-05 00:30:00,4900.3,2073,260.4,33.7,1.15,52,16,7.3,7.6,63.2,51.5,fastened,0,NONE,Cloudy,Frozen,day
195,EXC002,OP003,2024-01-05 01:00:00,4637.9,1415,144.2,47.0,9.67,72,50,16.9,17.0,52.8,88.1,fastened,0,P0217,Windy,Dry,night
196,EXC002,OP005,2024-01-05 01:30:00,2244.9,1350,128.2,34.2,13.37,55,21,3.6,20.3,92.4,92.2,fastened,0,P0100,Windy,Muddy,night
197,EXC002,OP002,2024-01-05 02:00:00,6125.4,1088,290.4,45.2,12.75,37,55,6.7,20.2,77.0,61.0,fastened,0,NONE,Cloudy,Muddy,night
198,EXC003,OP006,2024-01-05 02:30:00,3906.6,1623,249.6,69.4,10.13,84,88,16.4,2.5,102.4,74.1,fastened,0,NONE,Rainy,Dry,night
199,EXC004,OP001,2024-01-05 03:00:00,2074.5,1718,279.8,24.1,14.21,89,22,16.9,3.7,38.5,79.2,fastened,0,NONE,Cloudy,Muddy,day
200,EXC001,OP003,2024-01-05 03:30:00,9059.2,1504,268.5,69.3,11.14,24,101,14.4,10.8,34.4,84.1,fastened,0,P0217,Rainy,Muddy,night
201,EXC001,OP006,2024-01-05 04:00:00,10789.4,1707,298.7,12.0,15.38,4,100,6.9,12.1,105.5,71.1,fastened,0,P0562,Sunny,Dry,day
202,EXC001,OP008,2024-01-05 04:30:00,4292.3,2173,182.6,5.2,2.53,71,39,2.3,7.6,65.7,73.6,fastened,0,NONE,Cloudy,Muddy,day
203,EXC002,OP004,2024-01-05 05:00:00,3509.3,2151,177.0,27.1,17.67,9,31,14.2,1.7,47.3,85.4,fastened,0,P0562,Cloudy,Wet,night
204,EXC003,OP007,2024-01-05 05:30:00,4543.3,2303,152.1,24.2,15.91,72,91,15.1,9.4,89.4,71.7,fastened,0,NONE,Windy,Dry,day
205,EXC002,OP010,2024-01-05 06:00:00,11105.5,2305,123.2,84.1,16.17,70,94,12.9,6.2,109.8,71.2,fastened,0,NONE,Windy,Wet,night
206,EXC005,OP006,2024-01-05 06:30:00,7044.9,1282,206.2,76.8,6.86,5,80,6.1,9.8,109.9,56.4,fastened,0,NONE,Rainy,Wet,day
207,EXC004,OP008,2024-01-05 07:00:00,2074.4,639,209.6,68.3,17.07,49,26,11.7,6.0,107.1,88.6,fastened,0,NONE,Rainy,Muddy,day
208,EXC001,OP005,2024-01-05 07:30:00,7626.6,1980,125.2,72.1,2.98,65,66,12.6,9.6,42.5,65.6,fastened,0,NONE,Rainy,Wet,night
209,EXC005,OP003,2024-01-05 08:00:00,4875.0,2226,232.8,68.0,1.86,87,38,16.0,12.9,98.0,72.1,fastened,0,NONE,Sunny,Frozen,day
210,EXC004,OP004,2024-01-05 08:30:00,307.2,690,179.9,83.5,7.48,74,41,2.5,7.9,39.9,76.7,unfastened,1,NONE,Rainy,Muddy,day
211,EXC005,OP004,2024-01-05 09:00:00,11642.2,1193,200.4,55.7,16.83,9,73,4.7,4.6,58.5,71.4,unfastened,0,NONE,Cloudy,Muddy,day
212,EXC004,OP006,2024-01-05 09:30:00,1467.3,1090,212.2,6.7,17.44,48,118,7.3,8.7,44.3,65.7,fastened,0,P0217,Windy,Wet,day
213,EXC004,OP002,2024-01-05 10:00:00,5020.6,765,168.3,87.0,9.14,77,31,14.6,5.7,58.5,68.2,fastened,0,P0100,Rainy,Dry,night
214,EXC003,OP008,2024-01-05 10:30:00,7925.9,1115,307.07996625908777,49.7,13.66,10,37,16.1,1.4,49.8,45.8,fastened,0,NONE,Windy,Dry,day
215,EXC004,OP002,2024-01-05 11:00:00,7073.7,1938,212.2,93.2,9.92,66,37,5.0,13.9,101.7,87.7,fastened,0,NONE,Sunny,Wet,day
216,EXC004,OP008,2024-01-05 11:30:00,150.2,1624,197.1,89.8,2.49,7,32,9.1,13.9,109.0,44.7,fastened,0,P0100,Windy,Muddy,night
217,EXC005,OP005,2024-01-05 12:00:00,7333.8,2161,190.1,42.9,11.93,80,113,10.9,7.0,43.9,97.2,fastened,0,NONE,Rainy,Frozen,night
218,EXC003,OP008,2024-01-05 12:30:00,8754.5,2101,105.2,93.6,3.07,2,22,3.0,21.1,40.4,96.2,fastened,0,NONE,Sunny,Frozen,day
219,EXC004,OP002,2024-01-05 13:00:00,10206.9,1139,269.7,10.6,11.98,56,31,14.3,17.4,43.1,91.2,fastened,0,NONE,Rainy,Frozen,night
220,EXC005,OP003,2024-01-05 13:30:00,2288.9,1596,312.6,67.9,4.71,32,82,8.5,19.9,75.3,44.4,fastened,0,P0217,Rainy,Wet,night
221,EXC004,OP003,2024-01-05 14:00:00,537.4,1710,128.8,69.7,5.11,54,48,16.1,10.3,100.6,41.5,fastened,1,NONE,Sunny,Dry,day
222,EXC004,OP008,2024-01-05 14:30:00,11338.1,1424,163.7,84.8,12.31,55,109,9.9,11.5,89.6,75.8,fastened,0,NONE,Rainy,Frozen,day
223,EXC001,OP003,2024-01-05 15:00:00,8197.1,2333,310.121808554466,49.8,8.64,57,75,15.0,15.2,63.8,49.6,fastened,0,P0217,Windy,Frozen,night
224,EXC005,OP004,2024-01-05 15:30:00,5514.1,717,255.9,27.9,15.03,51,24,0.9,12.9,106.7,94.6,fastened,1,NONE,Cloudy,Muddy,day
225,EXC005,OP002,2024-01-05 16:00:00,8728.1,2249,168.7,9.2,12.4,85,63,7.9,14.7,73.1,78.1,fastened,0,P0217,Cloudy,Wet,day
226,EXC002,OP003,2024-01-05 16:30:00,1969.3,2346,242.9,49.4,5.66,45,21,7.5,9.5,92.8,89.8,fastened,0,NONE,Cloudy,Dry,day
227,EXC005,OP009,2024-01-05 17:00:00,11504.9,1259,301.8,48.1,14.1,76,56,3.5,2.9,70.0,97.7,fastened,0,P0562,Rainy,Frozen,day
228,EXC005,OP002,2024-01-05 17:30:00,7885.5,1131,148.3,38.9,1.63,37,109,10.1,17.9,83.3,94.4,fastened,0,P0217,Windy,Frozen,day
229,EXC002,OP010,2024-01-05 18:00:00,10535.7,673,249.5,65.5,13.36,54,62,13.5,8.5,101.24126951952827,46.1,fastened,1,NONE,Windy,Wet,day
230,EXC005,OP009,2024-01-05 18:30:00,6724.8,631,310.1198145073548,55.5,7.24,85,82,8.9,13.4,34.2,97.0,fastened,0,P0562,Cloudy,Muddy,day
231,EXC003,OP010,2024-01-05 19:00:00,9629.6,1020,121.0,16.0,5.79,34,52,15.0,8.1,79.0,44.1,fastened,0,NONE,Cloudy,Dry,day
232,EXC001,OP007,2024-01-05 19:30:00,3999.3,2099,305.6,9.6,9.65,79,116,5.3,10.6,53.1,85.1,fastened,0,NONE,Rainy,Dry,night
233,EXC001,OP007,2024-01-05 20:00:00,1683.6,1990,311.1,89.6,16.37,24,75,5.4,14.1,74.1,83.5,fastened,0,NONE,Rainy,Muddy,night
234,EXC003,OP009,2024-01-05 20:30:00,4310.5,2273,261.3,75.5,4.99,74,88,3.0,12.7,82.1,52.4,fastened,0,NONE,Cloudy,Wet,night
235,EXC003,OP008,2024-01-05 21:00:00,10773.4,2298,213.4,49.0,17.99,17,97,14.1,3.1,66.1,62.2,fastened,0,NONE,Rainy,Dry,day
236,EXC005,OP006,2024-01-05 21:30:00,8407.3,1137,232.9,52.1,10.81,64,94,2.7,5.2,42.6,76.6,fastened,0,P0217,Rainy,Wet,night
237,EXC003,OP005,2024-01-05 22:00:00,5529.3,2075,242.7,15.9,4.91,74,113,2.7,3.8,94.4,68.9,fastened,0,NONE,Sunny,Muddy,day
238,EXC002,OP009,2024-01-05 22:30:00,2899.0,1587,133.9,30.0,12.59,26,60,0.1,12.7,43.8,80.8,fastened,1,NONE,Windy,Dry,day
239,EXC002,OP004,2024-01-05 23:00:00,7216.7,2365,164.9,83.4,13.37,23,27,7.0,8.7,40.3,47.6,fastened,0,NONE,Cloudy,Wet,night
240,EXC003,OP006,2024-01-05 23:30:00,7155.5,2010,122.2,17.0,9.8,84,36,7.9,5.4,55.4,63.6,fastened,0,NONE,Windy,Frozen,day
241,EXC002,OP001,2024-01-06 00:00:00,6418.0,772,181.5,14.9,2.79,57,36,8.1,1.0,34.7,81.6,fastened,0,NONE,Cloudy,Dry,night
242,EXC004,OP007,2024-01-06 00:30:00,8879.9,639,263.9,58.0,14.76,77,72,13.8,16.9,58.3,40.5,unfastened,0,P0562,Rainy,Dry,day
243,EXC001,OP002,2024-01-06 01:00:00,2989.5,2265,294.8,84.8,14.68,85,19,7.5,1.2,90.6,77.7,fastened,0,P0562,Windy,Frozen,night
244,EXC005,OP001,2024-01-06 01:30:00,6180.8,2376,181.7,41.0,13.89,85,49,0.1,8.4,93.2,71.4,fastened,0,NONE,Sunny,Dry,night
245,EXC002,OP003,2024-01-06 02:00:00,3770.0,715,235.5,66.4,13.72,73,90,11.0,10.0,66.5,93.6,fastened,0,NONE,Sunny,Muddy,night
246,EXC001,OP007,2024-01-06 02:30:00,2546.6,1183,230.9,90.7,7.17,55,61,3.1,10.0,44.7,95.8,fastened,1,NONE,Sunny,Muddy,night
247,EXC005,OP009,2024-01-06 03:00:00,4060.1,896,204.0,89.7,9.12,85,46,0.5,3.0,107.9,80.0,unfastened,0,NONE,Windy,Muddy,night
248,EXC002,OP006,2024-01-06 03:30:00,9655.1,2353,252.7,49.4,12.08,29,66,14.0,15.6,95.9,71.2,unfastened,1,NONE,Sunny,Frozen,day
249,EXC004,OP007,2024-01-06 04:00:00,1455.3,1533,133.2,33.1,3.4,49,24,4.4,5.0,30.4,70.8,fastened,0,NONE,Rainy,Muddy,day
250,EXC002,OP003,2024-01-06 04:30:00,3378.2,691,116.5,59.5,11.07,40,12,13.6,13.8,78.6,65.8,fastened,0,P0100,Cloudy,Frozen,night
251,EXC005,OP002,2024-01-06 05:00:00,6443.0,1792,176.6,92.8,2.43,30,89,11.6,8.3,105.6,85.1,fastened,1,NONE,Sunny,Muddy,night
252,EXC001,OP002,2024-01-06 05:30:00,4871.5,684,313.2,69.7,15.34,29,76,15.9,11.5,104.3,59.4,fastened,0,P0217,Sunny,Dry,night
253,EXC003,OP001,2024-01-06 06:00:00,9949.3,1485,309.7,95.7,2.6,87,85,6.4,9.9,62.0,54.0,fastened,1,NONE,Windy,Muddy,day
254,EXC001,OP004,2024-01-06 06:30:00,9373.0,800,239.3,60.0,14.02,31,49,11.7,21.0,78.9,65.6,fastened,0,P0562,Cloudy,Dry,day
255,EXC003,OP008,2024-01-06 07:00:00,8167.2,687,227.3,7.0,4.38,9,34,10.2,7.6,79.3,59.3,fastened,0,NONE,Rainy,Wet,day
256,EXC004,OP001,2024-01-06 07:30:00,3461.7,2261,239.3,47.6,16.75,67,99,14.1,3.4,88.4,87.2,fastened,0,NONE,Cloudy,Muddy,day
257,EXC003,OP004,2024-01-06 08:00:00,352.5,1659,194.5,90.8,12.01,33,90,5.9,7.9,105.3,56.0,fastened,1,NONE,Rainy,Frozen,night
258,EXC005,OP007,2024-01-06 08:30:00,3835.5,2258,163.4,8.2,8.05,84,16,10.8,11.0,67.3,63.3,fastened,1,NONE,Sunny,Wet,day
259,EXC004,OP001,2024-01-06 09:00:00,7251.4,840,101.2,63.7,1.26,77,116,9.7,1.5,34.9,55.7,fastened,0,NONE,Windy,Dry,day
260,EXC005,OP006,2024-01-06 09:30:00,1307.2,1527,104.2,40.9,11.13,44,71,0.8,20.2,87.8,71.2,fastened,0,NONE,Windy,Dry,night
261,EXC005,OP004,2024-01-06 10:00:00,9900.6,2327,313.9,43.3,7.12,74,42,0.6,4.4,105.7,57.8,unfastened,0,NONE,Rainy,Wet,night
262,EXC005,OP010,2024-01-06 10:30:00,11840.5,1186,263.8,58.9,14.47,36,49,16.3,20.5,99.6,76.3,fastened,0,P0562,Windy,Dry,day
263,EXC003,OP005,2024-01-06 11:00:00,8877.0,2051,251.8,44.1,14.37,20,70,11.5,8.9,32.0,86.8,fastened,0,P0217,Windy,Wet,night
264,EXC005,OP006,2024-01-06 11:30:00,5033.9,1412,285.8,92.4,12.52,57,20,11.0,12.2,100.6,83.5,fastened,0,P0217,Cloudy,Frozen,day
265,EXC004,OP009,2024-01-06 12:00:00,9586.9,717,233.5,33.9,5.19,83,18,13.4,15.0,41.8,57.5,unfastened,0,P0100,Windy,Wet,day
266,EXC001,OP008,2024-01-06 12:30:00,3343.9,1077,246.9,77.1,3.53,25,55,0.3,1.4,108.3,72.8,fastened,0,NONE,Cloudy,Muddy,night
267,EXC001,OP006,2024-01-06 13:00:00,11453.9,1351,273.8,13.7,9.2,15,115,4.2,9.1,89.3,62.2,fastened,1,P0217,Windy,Dry,day
268,EXC002,OP007,2024-01-06 13:30:00,4462.6,1723,127.5,36.6,8.42,0,55,11.7,6.2,40.1,77.7,fastened,0,NONE,Sunny,Wet,night
269,EXC003,OP005,2024-01-06 14:00:00,8309.7,870,297.00720813689554,20.0,12.28,34,104,12.9,3.7,38.1,90.5,fastened,1,NONE,Cloudy,Wet,day
270,EXC001,OP007,2024-01-06 14:30:00,325.1,1512,222.3,25.9,9.82,65,92,11.3,14.7,52.2,88.7,fastened,0,NONE,Sunny,Muddy,night
271,EXC003,OP004,2024-01-06 15:00:00,7605.6,2017,121.3,58.6,9.16,72,103,7.4,3.6,48.4,91.5,fastened,1,NONE,Windy,Muddy,night
272,EXC004,OP004,2024-01-06 15:30:00,3622.7,1281,245.1,37.5,8.91,29,26,10.6,12.8,30.3,63.4,fastened,0,NONE,Rainy,Frozen,night
273,EXC004,OP009,2024-01-06 16:00:00,1315.3,953,283.1,9.6,9.32,59,119,12.6,8.6,105.42508096681631,87.1,fastened,0,NONE,Sunny,Frozen,day
274,EXC005,OP005,2024-01-06 16:30:00,5259.2,1835,284.3,87.0,15.76,21,101,7.3,21.5,40.1,61.8,fastened,0,P0217,Rainy,Frozen,day
275,EXC002,OP006,2024-01-06 17:00:00,1359.7,1744,171.1,69.2,3.49,16,104,10.2,19.9,109.1,45.9,fastened,0,NONE,Sunny,Frozen,day
276,EXC001,OP002,2024-01-06 17:30:00,2302.2,1305,144.6,95.7,0.83,48,15,1.4,0.2,51.1,74.1,fastened,0,NONE,Windy,Muddy,night
277,EXC005,OP004,2024-01-06 18:00:00,10752.1,2087,310.9,81.0,4.38,28,39,3.1,17.8,76.0,74.6,fastened,0,NONE,Sunny,Muddy,day
278,EXC003,OP007,2024-01-06 18:30:00,855.1,2051,300.7,58.1,5.93,14,66,13.9,3.7,85.9,84.1,fastened,0,P0100,Rainy,Frozen,night
279,EXC004,OP006,2024-01-06 19:00:00,7537.4,784,298.8788462120133,48.7,11.22,21,79,6.8,10.4,54.1,88.7,fastened,0,NONE,Rainy,Muddy,night
280,EXC003,OP004,2024-01-06 19:30:00,817.4,1677,296.7,94.9,15.25,25,81,14.0,17.9,109.65536695639068,91.9,fastened,0,NONE,Sunny,Frozen,night
281,EXC003,OP001,2024-01-06 20:00:00,8644.8,1733,293.8,45.3,12.98,28,117,12.1,6.3,91.8,80.7,fastened,0,NONE,Sunny,Muddy,night
282,EXC001,OP006,2024-01-06 20:30:00,11736.9,963,174.4,56.8,17.97,46,11,6.5,16.1,35.2,76.3,fastened,0,NONE,Windy,Muddy,day
283,EXC003,OP004,2024-01-06 21:00:00,5211.4,929,179.9,36.7,0.51,78,37,13.9,5.3,58.9,40.9,fastened,0,NONE,Sunny,Wet,day
284,EXC005,OP010,2024-01-06 21:30:00,11621.0,893,305.0,31.7,3.83,87,17,2.3,19.2,93.2,46.6,fastened,0,NONE,Windy,Wet,day
285,EXC001,OP001,2024-01-06 22:00:00,7733.7,1190,263.2,85.3,2.02,51,68,2.9,9.7,56.6,48.1,unfastened,0,NONE,Sunny,Wet,day
286,EXC002,OP007,2024-01-06 22:30:00,7186.1,1060,235.9,28.5,12.11,21,40,7.4,4.4,34.7,55.0,fastened,0,NONE,Windy,Frozen,night
287,EXC005,OP004,2024-01-06 23:00:00,2136.9,1867,309.6,18.7,7.97,17,77,11.8,1.2,45.0,91.8,fastened,0,NONE,Rainy,Dry,night
288,EXC003,OP003,2024-01-06 23:30:00,11433.1,2252,290.3,74.2,5.95,42,51,5.4,13.3,84.2,82.1,fastened,1,NONE,Windy,Dry,day
289,EXC001,OP008,2024-01-07 00:00:00,10352.4,1427,116.4,84.9,5.97,60,38,5.8,15.0,107.4,76.7,fastened,0,NONE,Cloudy,Wet,night
290,EXC005,OP006,2024-01-07 00:30:00,1667.9,2082,209.7,93.1,16.13,47,48,15.5,15.0,48.3,47.2,fastened,0,NONE,Windy,Muddy,day
291,EXC001,OP001,2024-01-07 01:00:00,440.8,1516,297.1,68.4,1.82,11,79,16.2,10.9,71.4,78.0,fastened,0,P0217,Cloudy,Dry,night
292,EXC002,OP007,2024-01-07 01:30:00,4372.7,2349,124.5,38.1,5.98,64,116,16.4,8.9,49.2,82.3,fastened,0,P0217,Cloudy,Dry,night
293,EXC003,OP002,2024-01-07 02:00:00,1997.2,1295,115.9,53.5,9.25,27,28,0.4,13.6,103.9,57.9,fastened,1,NONE,Windy,Wet,day
294,EXC002,OP009,2024-01-07 02:30:00,4100.2,2326,289.0,22.7,7.7,46,28,14.4,0.7,102.0,54.1,fastened,0,NONE,Windy,Dry,night
295,EXC003,OP003,2024-01-07 03:00:00,11505.7,2119,271.0,25.1,12.53,77,115,13.7,5.3,61.3,79.8,fastened,1,NONE,Sunny,Frozen,day
296,EXC004,OP008,2024-01-07 03:30:00,10356.6,2245,136.8,90.1,11.13,66,107,4.6,5.6,33.0,47.0,fastened,0,NONE,Rainy,Dry,day
297,EXC003,OP004,2024-01-07 04:00:00,5337.4,2232,139.8,85.6,14.51,47,108,4.1,17.1,78.6,73.7,fastened,0,NONE,Windy,Frozen,night
298,EXC003,OP004,2024-01-07 04:30:00,3382.4,1239,283.2,31.5,15.27,77,113,0.6,9.7,80.2,96.6,fastened,0,NONE,Cloudy,Wet,day
299,EXC004,OP001,2024-01-07 05:00:00,6975.9,625,146.0,41.1,7.5,18,33,14.8,1.0,79.4,41.4,fastened,0,NONE,Rainy,Muddy,day
300,EXC004,OP010,2024-01-07 05:30:00,11256.2,1715,131.7,96.1,15.66,25,29,10.9,19.7,53.7,50.6,fastened,0,NONE,Cloudy,Frozen,day
301,EXC004,OP006,2024-01-07 06:00:00,9508.8,2343,299.7,42.2,11.56,24,81,0.3,8.5,31.9,70.7,fastened,0,NONE,Windy,Wet,day
302,EXC003,OP002,2024-01-07 06:30:00,10426.3,698,277.1,36.1,15.56,64,93,4.1,1.7,32.6,44.1,fastened,0,NONE,Rainy,Dry,night
303,EXC003,OP001,2024-01-07 07:00:00,9157.2,990,188.8,24.1,8.64,75,101,15.0,9.2,92.3,81.1,fastened,0,NONE,Windy,Frozen,night
304,EXC002,OP003,2024-01-07 07:30:00,6093.5,2156,237.7,43.7,0.95,23,119,10.8,20.9,72.5,44.7,fastened,0,P0562,Sunny,Frozen,night
305,EXC003,OP005,2024-01-07 08:00:00,1783.9,2398,194.7,39.5,12.01,17,108,15.4,17.6,51.7,51.1,fastened,0,NONE,Sunny,Muddy,night
306,EXC001,OP001,2024-01-07 08:30:00,9841.5,2394,160.4,74.8,17.41,72,37,2.6,13.1,103.2,71.8,fastened,0,NONE,Rainy,Frozen,day
307,EXC001,OP004,2024-01-07 09:00:00,7846.5,1411,317.1,38.0,16.78,40,42,17.1,16.7,100.7,87.3,fastened,0,NONE,Sunny,Muddy,day
308,EXC005,OP004,2024-01-07 09:30:00,9294.9,1941,220.0,48.5,3.16,57,65,3.7,11.4,95.3,61.3,fastened,0,NONE,Cloudy,Muddy,night
309,EXC005,OP009,2024-01-07 10:00:00,8834.7,660,240.3,35.5,9.07,78,42,5.5,17.7,79.7,43.3,fastened,0,NONE,Windy,Frozen,day
310,EXC002,OP005,2024-01-07 10:30:00,3028.7,2006,189.8,35.3,15.77,51,93,16.7,18.5,79.2,60.2,fastened,0,NONE,Cloudy,Frozen,day
311,EXC003,OP002,2024-01-07 11:00:00,3499.5,859,303.04532561874095,28.9,7.79,78,100,5.6,7.4,72.5,44.3,fastened,0,NONE,Sunny,Muddy,day
312,EXC005,OP003,2024-01-07 11:30:00,10290.9,2185,163.3,52.3,9.57,41,90,10.7,9.8,44.7,50.9,fastened,0,NONE,Cloudy,Muddy,night
313,EXC003,OP009,2024-01-07 12:00:00,4946.6,1783,194.4,45.8,17.96,73,11,6.2,5.0,88.2,67.2,fastened,0,P0100,Sunny,Frozen,day
314,EXC001,OP001,2024-01-07 12:30:00,2214.9,771,238.1,10.5,8.95,49,101,13.3,15.1,71.7,91.1,fastened,0,NONE,Windy,Wet,night
315,EXC003,OP002,2024-01-07 13:00:00,7748.3,893,278.7,93.4,3.83,48,41,5.6,3.0,73.7,91.8,fastened,0,NONE,Rainy,Muddy,day
316,EXC005,OP001,2024-01-07 13:30:00,3650.0,1467,319.4314458830519,38.1,1.18,21,48,7.9,10.4,85.1,80.8,fastened,0,P0562,Windy,Wet,night
317,EXC002,OP001,2024-01-07 14:00:00,7747.9,2293,102.5,77.0,8.57,60,71,1.5,21.3,59.8,88.9,fastened,0,NONE,Cloudy,Wet,day
318,EXC005,OP010,2024-01-07 14:30:00,7121.8,1918,217.7,91.2,9.51,44,23,16.6,10.3,86.4,71.0,fastened,0,P0562,Windy,Muddy,night
319,EXC004,OP010,2024-01-07 15:00:00,7991.3,1762,182.1,6.1,16.6,58,90,16.3,1.5,49.9,95.4,fastened,0,NONE,Windy,Frozen,day
320,EXC001,OP008,2024-01-07 15:30:00,11921.9,1689,233.5,16.7,14.36,54,84,14.5,0.4,99.2,88.4,fastened,0,NONE,Rainy,Dry,night
321,EXC005,OP001,2024-01-07 16:00:00,3400.0,2255,294.0,23.1,1.6,33,59,15.7,20.9,108.9,78.1,fastened,1,NONE,Cloudy,Frozen,day
322,EXC004,OP007,2024-01-07 16:30:00,11710.1,1572,270.5,89.2,14.79,34,47,10.8,15.6,77.3,53.6,fastened,0,P0562,Windy,Wet,day
